record_id,date_time,city_zone,station_type,vehicles_charged,avg_charging_duration_minutes,energy_dispensed_kwh,grid_load_mw,renewable_energy_used_percent,peak_load_risk,hour,day_name,month,date,is_weekend,energy_per_vehicle,veh_z,energy_z,demand_score
1506,2024-03-03 17:00:00,North,Normal,24,22.4,226.02,257.42,52.3,Medium,17,Sunday,March,2024-03-03,1,9.4175,1.659950106008126,0.47677746596779297,1.1866810499919929
1507,2024-03-03 18:00:00,South,Supercharger,10,103.2,49.43,114.78,8.0,High,18,Sunday,March,2024-03-03,1,4.943,-0.35860195242091414,-1.3072742103767097,-0.7380708556032323
1508,2024-03-03 19:00:00,West,Normal,23,44.9,229.88,184.91,83.0,High,19,Sunday,March,2024-03-03,1,9.994782608695653,1.5157678161203376,0.5157742351545519,1.1157703837340232
1509,2024-03-03 20:00:00,Central,Fast,10,55.3,277.33,338.24,78.4,Medium,20,Sunday,March,2024-03-03,1,27.732999999999997,-0.35860195242091414,0.9951516180332348,0.18289947576074544
1510,2024-03-03 21:00:00,Central,Normal,20,31.3,264.42,239.24,16.3,High,21,Sunday,March,2024-03-03,1,13.221,1.0832209464569718,0.8647245998464322,0.995822407812756
1511,2024-03-03 22:00:00,West,Normal,24,114.9,194.6,269.4,60.0,Low,22,Sunday,March,2024-03-03,1,8.108333333333333,1.659950106008126,0.15934780590355208,1.0597091859662964
1512,2024-03-03 23:00:00,West,Fast,22,113.9,171.22,120.75,47.5,Low,23,Sunday,March,2024-03-03,1,7.782727272727272,1.371585526232549,-0.07685542300484854,0.7922091465375899
1513,2024-03-04 00:00:00,Central,Normal,5,35.4,79.57,248.9,73.4,High,0,Monday,March,2024-03-04,0,15.913999999999998,-1.0795134018598571,-1.002776121441757,-1.0488184896926172
1514,2024-03-04 01:00:00,North,Fast,11,33.1,31.66,444.35,24.8,Low,1,Monday,March,2024-03-04,0,2.8781818181818184,-0.21441966253312553,-1.486800787695028,-0.7233721125978866
1515,2024-03-04 02:00:00,South,Normal,18,115.7,303.61,450.33,14.0,Low,2,Monday,March,2024-03-04,0,16.867222222222225,0.7948563666813946,1.2606529377814288,0.9811749951214083
1516,2024-03-04 03:00:00,West,Normal,7,31.9,34.96,257.29,28.9,Medium,3,Monday,March,2024-03-04,0,4.994285714285715,-0.79114882208428,-1.4534615808773323,-1.0560739256015008
1517,2024-03-04 04:00:00,East,Fast,14,83.5,56.9,68.05,83.1,Medium,4,Monday,March,2024-03-04,0,4.064285714285714,0.21812720713024025,-1.2318063694893806,-0.3618462235176081
1518,2024-03-04 05:00:00,West,Fast,10,105.1,32.48,395.27,57.8,Medium,5,Monday,March,2024-03-04,0,3.2479999999999998,-0.35860195242091414,-1.478516499940328,-0.8065677714286796
1519,2024-03-04 06:00:00,South,Normal,5,16.6,256.76,150.96,54.5,High,6,Monday,March,2024-03-04,0,51.352,-1.0795134018598571,0.7873372288695992,-0.3327731495680746
1520,2024-03-04 07:00:00,South,Fast,6,40.3,27.53,361.05,63.6,High,7,Monday,March,2024-03-04,0,4.588333333333334,-0.9353311119720685,-1.5285253101668712,-1.1726087912499896
1521,2024-03-04 08:00:00,East,Fast,8,28.8,107.81,356.13,15.3,Low,8,Monday,March,2024-03-04,0,13.47625,-0.6469665321964914,-0.717473333401841,-0.6751692526786313
1522,2024-03-04 09:00:00,Central,Supercharger,1,18.9,79.42,71.36,21.4,Low,9,Monday,March,2024-03-04,0,79.42,-1.6562425614110114,-1.0042915399334704,-1.395462152819995
1523,2024-03-04 10:00:00,North,Fast,11,79.6,127.38,221.43,30.8,Low,10,Monday,March,2024-03-04,0,11.58,-0.21441966253312553,-0.5197617341829617,-0.33655649119305997
1524,2024-03-04 11:00:00,East,Supercharger,4,19.9,147.39,400.62,9.4,High,11,Monday,March,2024-03-04,0,36.8475,-1.2236956917476458,-0.3176049073883896,-0.8612593780039434
1525,2024-03-04 12:00:00,East,Normal,10,51.8,55.89,365.24,6.3,Medium,12,Monday,March,2024-03-04,0,5.589,-0.35860195242091414,-1.2420101873335845,-0.7119652463859822
1526,2024-03-04 13:00:00,North,Normal,19,108.0,295.95,89.55,82.5,Medium,13,Monday,March,2024-03-04,0,15.576315789473684,0.9390386565691832,1.183265566804596,1.0367294206633484
1527,2024-03-04 14:00:00,West,Normal,24,96.7,274.62,53.37,36.2,High,14,Monday,March,2024-03-04,0,11.4425,1.659950106008126,0.9677730572829457,1.383079286518054
1528,2024-03-04 15:00:00,Central,Normal,20,77.8,146.26,249.83,39.2,Low,15,Monday,March,2024-03-04,0,7.313,1.0832209464569718,-0.3290210600259641,0.5183241438637974
1529,2024-03-04 16:00:00,Central,Fast,9,93.8,191.0,67.68,56.5,High,16,Monday,March,2024-03-04,0,21.22222222222222,-0.5027842423087028,0.1229777621024297,-0.25247944054424976
1530,2024-03-04 17:00:00,West,Normal,15,99.8,100.08,457.24,36.8,Medium,17,Monday,March,2024-03-04,0,6.672,0.36230949701802884,-0.7955678996748067,-0.10084146165910537
1531,2024-03-04 18:00:00,South,Normal,13,36.5,118.31,210.47,40.5,High,18,Monday,March,2024-03-04,0,9.100769230769231,0.07394491724245165,-0.6113940389819006,-0.20019066524728923
1532,2024-03-04 19:00:00,East,Fast,4,47.6,336.07,221.76,75.1,High,19,Monday,March,2024-03-04,0,84.0175,-1.2236956917476458,1.588589499388216,-0.0987816152933011
1533,2024-03-04 20:00:00,West,Normal,14,101.5,247.29,262.71,75.8,Low,20,Monday,March,2024-03-04,0,17.663571428571426,0.21812720713024025,0.6916638080927577,0.40754184751524725
1534,2024-03-04 21:00:00,Central,Normal,16,103.7,298.43,419.09,53.2,Low,21,Monday,March,2024-03-04,0,18.651875,0.5064917869058174,1.2083204858675916,0.7872232664905271
1535,2024-03-04 22:00:00,North,Supercharger,15,109.9,133.52,365.0,24.0,Low,22,Monday,March,2024-03-04,0,8.901333333333334,0.36230949701802884,-0.45773060392215825,0.03429345664195399
1536,2024-03-04 23:00:00,West,Fast,10,53.4,23.18,458.93,61.8,Medium,23,Monday,March,2024-03-04,0,2.318,-0.35860195242091414,-1.5724724464265607,-0.8441501500231727
1537,2024-03-05 00:00:00,South,Normal,8,64.1,35.36,316.87,49.6,Medium,0,Tuesday,March,2024-03-05,0,4.42,-0.6469665321964914,-1.44942046489943,-0.9679481052776668
1538,2024-03-05 01:00:00,West,Normal,4,70.7,225.43,124.85,38.0,Low,1,Tuesday,March,2024-03-05,0,56.3575,-1.2236956917476458,0.47081681990038676,-0.5458906870884328
1539,2024-03-05 02:00:00,Central,Fast,7,97.1,25.96,266.32,76.7,Medium,2,Tuesday,March,2024-03-05,0,3.7085714285714286,-0.79114882208428,-1.5443866903801384,-1.0924439694026233
1540,2024-03-05 03:00:00,West,Normal,24,53.4,278.24,106.68,65.8,Low,3,Tuesday,March,2024-03-05,0,11.593333333333334,1.659950106008126,1.0043451568829633,1.397708126358061
1541,2024-03-05 04:00:00,West,Fast,19,80.3,291.93,393.68,54.3,Low,4,Tuesday,March,2024-03-05,0,15.364736842105264,0.9390386565691832,1.142652351226676,1.0204841344321802
1542,2024-03-05 05:00:00,East,Fast,2,21.6,280.71,348.19,39.1,High,5,Tuesday,March,2024-03-05,0,140.355,-1.512060271523223,1.029299048046511,-0.4955165436953293
1543,2024-03-05 06:00:00,South,Normal,6,19.9,157.44,188.05,40.2,Low,6,Tuesday,March,2024-03-05,0,26.24,-0.9353311119720685,-0.2160718684435894,-0.6476274145606769
1544,2024-03-05 07:00:00,South,Fast,3,94.0,274.57,245.72,76.4,High,7,Tuesday,March,2024-03-05,0,91.52333333333333,-1.3678779816354343,0.9672679177857078,-0.43381962186697737
1545,2024-03-05 08:00:00,Central,Supercharger,12,20.5,250.42,274.18,64.6,Low,8,Tuesday,March,2024-03-05,0,20.868333333333332,-0.07023737264533694,0.7232855406198447,0.24717179266073575
1546,2024-03-05 09:00:00,North,Fast,9,118.7,287.56,285.44,41.4,High,9,Tuesday,March,2024-03-05,0,31.95111111111111,-0.5027842423087028,1.0985031591680912,0.13773071828201483
1547,2024-03-05 10:00:00,East,Fast,15,37.1,305.89,484.08,30.2,Low,10,Tuesday,March,2024-03-05,0,20.392666666666667,0.36230949701802884,1.2836872988554728,0.7308606177530065
1548,2024-03-05 11:00:00,North,Normal,17,69.4,125.12,143.33,50.9,Low,11,Tuesday,March,2024-03-05,0,7.36,0.650674076793606,-0.5425940394581107,0.1733668302929193
1549,2024-03-05 12:00:00,Central,Supercharger,7,54.0,158.08,125.19,19.3,High,12,Tuesday,March,2024-03-05,0,22.582857142857144,-0.79114882208428,-0.20960608287894525,-0.5585317264021461
1550,2024-03-05 13:00:00,East,Supercharger,8,77.7,124.69,428.61,56.2,High,13,Tuesday,March,2024-03-05,0,15.58625,-0.6469665321964914,-0.5469382391343559,-0.6069552149716372
1551,2024-03-05 14:00:00,West,Fast,11,24.5,139.96,392.27,62.6,Low,14,Tuesday,March,2024-03-05,0,12.723636363636365,-0.21441966253312553,-0.3926686366779282,-0.2857192521910466
1552,2024-03-05 15:00:00,South,Normal,5,96.1,344.18,401.73,35.9,Low,15,Tuesday,March,2024-03-05,0,68.836,-1.0795134018598571,1.670523125840189,0.0205012092201613
1553,2024-03-05 16:00:00,West,Fast,6,41.9,36.71,349.69,69.5,High,16,Tuesday,March,2024-03-05,0,6.118333333333333,-0.9353311119720685,-1.4357816984740088,-1.1355113465728446
1554,2024-03-05 17:00:00,Central,Supercharger,10,39.4,78.94,374.55,67.4,Medium,17,Tuesday,March,2024-03-05,0,7.894,-0.35860195242091414,-1.0091408791069534,-0.6188175230953299
1555,2024-03-05 18:00:00,West,Fast,21,113.3,177.79,234.34,29.2,Medium,18,Tuesday,March,2024-03-05,0,8.466190476190476,1.2274032363447605,-0.010480093067800178,0.7322499045797363
1556,2024-03-05 19:00:00,North,Supercharger,24,46.4,67.65,276.88,49.4,Low,19,Tuesday,March,2024-03-05,0,2.81875,1.659950106008126,-1.1232013775832512,0.5466895125715752
1557,2024-03-05 20:00:00,East,Fast,21,20.9,118.24,312.66,9.2,Medium,20,Tuesday,March,2024-03-05,0,5.63047619047619,1.2274032363447605,-0.6121012342780336,0.4916014480956428
1558,2024-03-05 21:00:00,East,Normal,5,37.6,11.48,107.82,21.6,Low,21,Tuesday,March,2024-03-05,0,2.2960000000000003,-1.0795134018598571,-1.6906750887802087,-1.3239780766279978
1559,2024-03-05 22:00:00,Central,Normal,19,104.0,183.3,486.93,57.4,Low,22,Tuesday,March,2024-03-05,0,9.647368421052633,0.9390386565691832,0.04518627952780684,0.5814977057526326
1560,2024-03-05 23:00:00,South,Supercharger,5,106.9,227.34,423.04,32.1,Low,23,Tuesday,March,2024-03-05,0,45.468,-1.0795134018598571,0.4901131486948711,-0.4516627816379658
1561,2024-03-06 00:00:00,East,Supercharger,7,103.1,252.01,407.64,84.7,High,0,Wednesday,March,2024-03-06,0,36.00142857142857,-0.79114882208428,0.7393489766320072,-0.1789497025977651
1562,2024-03-06 01:00:00,East,Supercharger,19,97.6,39.75,203.97,48.8,High,1,Wednesday,March,2024-03-06,0,2.0921052631578947,0.9390386565691832,-1.40506921704195,0.0013955071247298
1563,2024-03-06 02:00:00,North,Normal,23,17.6,333.81,346.09,37.8,High,2,Wednesday,March,2024-03-06,0,14.513478260869565,1.5157678161203376,1.5657571941130668,1.5357635673174292
1564,2024-03-06 03:00:00,North,Normal,8,100.4,343.79,208.63,78.1,Low,3,Wednesday,March,2024-03-06,0,42.97375,-0.6469665321964914,1.6665830377617343,0.27845329578679895
1565,2024-03-06 04:00:00,West,Fast,19,58.3,99.53,415.14,38.7,Medium,4,Wednesday,March,2024-03-06,0,5.238421052631579,0.9390386565691832,-0.8011244341444226,0.2429734202837408
1566,2024-03-06 05:00:00,East,Normal,14,117.6,59.69,60.68,26.5,Low,5,Wednesday,March,2024-03-06,0,4.263571428571429,0.21812720713024025,-1.2036195855435108,-0.35057150993926023
1567,2024-03-06 06:00:00,North,Supercharger,15,55.2,331.97,386.0,50.0,Medium,6,Wednesday,March,2024-03-06,0,22.131333333333334,0.36230949701802884,1.5471680606147156,0.8362529224567036
1568,2024-03-06 07:00:00,Central,Fast,1,80.0,186.31,159.57,11.5,Low,7,Wednesday,March,2024-03-06,0,186.31,-1.6562425614110114,0.075595677261523,-0.9635072659419976
1569,2024-03-06 08:00:00,South,Fast,21,114.6,272.55,483.54,58.0,Low,8,Wednesday,March,2024-03-06,0,12.97857142857143,1.2274032363447605,0.9468602820973003,1.1151860546457764
1570,2024-03-06 09:00:00,North,Fast,18,86.2,209.64,487.38,12.7,Low,9,Wednesday,March,2024-03-06,0,11.646666666666667,0.7948563666813946,0.31129376667268566,0.601431326677911
1571,2024-03-06 10:00:00,North,Normal,16,72.8,127.0,303.07,29.2,Low,10,Wednesday,March,2024-03-06,0,7.9375,0.5064917869058174,-0.523600794361969,0.0944547543987028
1572,2024-03-06 11:00:00,South,Supercharger,11,48.6,167.62,52.11,83.6,High,11,Wednesday,March,2024-03-06,0,15.238181818181818,-0.21441966253312553,-0.11322546680597091,-0.1739419842422637
1573,2024-03-06 12:00:00,North,Normal,22,83.0,242.03,319.87,38.7,Low,12,Wednesday,March,2024-03-06,0,11.001363636363637,1.371585526232549,0.6385231329833401,1.0783605689328652
1574,2024-03-06 13:00:00,North,Fast,12,62.4,169.01,226.06,63.6,Medium,13,Wednesday,March,2024-03-06,0,14.084166666666667,-0.07023737264533694,-0.09918258878275989,-0.08181545910030613
1575,2024-03-06 14:00:00,East,Fast,14,54.4,280.68,469.99,21.0,Low,14,Wednesday,March,2024-03-06,0,20.048571428571428,0.21812720713024025,1.0289959643481685,0.5424747100174115
1576,2024-03-06 15:00:00,North,Fast,12,65.6,73.2,414.96,43.6,Low,15,Wednesday,March,2024-03-06,0,6.1000000000000005,-0.07023737264533694,-1.0671308933898542,-0.4689947809431439
1577,2024-03-06 16:00:00,East,Fast,10,65.9,310.74,332.4,60.6,Low,16,Wednesday,March,2024-03-06,0,31.074,-0.35860195242091414,1.3326858300875408,0.3179131605824678
1578,2024-03-06 17:00:00,South,Fast,8,45.1,90.51,415.94,42.7,Low,17,Wednesday,March,2024-03-06,0,11.31375,-0.6469665321964914,-0.8922515994461238,-0.7450805590963443
1579,2024-03-06 18:00:00,East,Normal,20,43.1,61.9,305.26,68.0,Low,18,Wednesday,March,2024-03-06,0,3.0949999999999998,1.0832209464569718,-1.1812924197655994,0.17741559996794332
1580,2024-03-06 19:00:00,West,Normal,24,112.5,187.99,189.11,16.7,Medium,19,Wednesday,March,2024-03-06,0,7.832916666666667,1.659950106008126,0.09256836436871353,1.032997409352361
1581,2024-03-06 20:00:00,North,Normal,19,86.9,100.21,265.26,31.7,Medium,20,Wednesday,March,2024-03-06,0,5.274210526315789,0.9390386565691832,-0.7942545369819884,0.24572137914871445
1582,2024-03-06 21:00:00,North,Fast,13,63.3,325.6,185.33,41.7,Low,21,Wednesday,March,2024-03-06,0,25.04615384615385,0.07394491724245165,1.4828132886666183,0.6374922658121184
1583,2024-03-06 22:00:00,Central,Normal,6,81.2,209.52,69.66,71.4,Low,22,Wednesday,March,2024-03-06,0,34.92,-0.9353311119720685,0.3100814318793152,-0.437166094431515
1584,2024-03-06 23:00:00,East,Normal,9,104.5,341.62,93.47,80.1,Low,23,Wednesday,March,2024-03-06,0,37.95777777777778,-0.5027842423087028,1.6446599835816131,0.3561934480474237
1585,2024-03-07 00:00:00,North,Supercharger,12,18.3,165.12,496.54,76.0,Low,0,Thursday,March,2024-03-07,0,13.76,-0.07023737264533694,-0.13848244166786147,-0.09753540025434676
1586,2024-03-07 01:00:00,South,Fast,24,31.5,195.33,154.36,65.1,Low,1,Thursday,March,2024-03-07,0,8.13875,1.659950106008126,0.16672284256322428,1.0626592006301654
1587,2024-03-07 02:00:00,East,Fast,20,18.4,214.16,270.87,29.0,Medium,2,Thursday,March,2024-03-07,0,10.708,1.0832209464569718,0.35695837722298396,0.7927159187633767
1588,2024-03-07 03:00:00,North,Supercharger,21,86.4,330.28,231.09,78.7,Medium,3,Thursday,March,2024-03-07,0,15.727619047619047,1.2274032363447605,1.530094345608077,1.3484796800500871
1589,2024-03-07 04:00:00,South,Supercharger,23,23.8,108.64,148.63,17.5,Low,4,Thursday,March,2024-03-07,0,4.723478260869565,1.5157678161203376,-0.7090880177476934,0.6258254825731251
1590,2024-03-07 05:00:00,South,Fast,17,59.8,291.58,107.81,69.8,Low,5,Thursday,March,2024-03-07,0,17.151764705882353,0.650674076793606,1.1391163747460111,0.8460509959745681
1591,2024-03-07 06:00:00,Central,Normal,21,104.8,182.73,463.0,15.7,Low,6,Thursday,March,2024-03-07,0,8.70142857142857,1.2274032363447605,0.03942768925929557,0.7522130175105746
1592,2024-03-07 07:00:00,West,Supercharger,19,60.2,289.18,54.33,38.6,Low,7,Thursday,March,2024-03-07,0,15.22,0.9390386565691832,1.1148696788785963,1.0093710654929484
1593,2024-03-07 08:00:00,South,Fast,4,65.1,129.86,261.24,31.5,Low,8,Thursday,March,2024-03-07,0,32.465,-1.2236956917476458,-0.49470681511996606,-0.9321001410965739
1594,2024-03-07 09:00:00,Central,Fast,14,119.9,127.49,332.99,9.6,Low,9,Thursday,March,2024-03-07,0,9.106428571428571,0.21812720713024025,-0.5186504272890385,-0.07658384663747128
1595,2024-03-07 10:00:00,North,Fast,2,71.8,11.82,414.37,68.1,High,10,Thursday,March,2024-03-07,0,5.91,-1.512060271523223,-1.6872401401989916,-1.5821322189935305
1596,2024-03-07 11:00:00,West,Normal,4,57.4,151.14,111.15,74.9,Low,11,Thursday,March,2024-03-07,0,37.785,-1.2236956917476458,-0.27971944509555374,-0.846105193086809
1597,2024-03-07 12:00:00,South,Normal,18,109.5,184.67,418.57,25.6,Medium,12,Thursday,March,2024-03-07,0,10.259444444444444,0.7948563666813946,0.059027101752122633,0.5005246607096858
1598,2024-03-07 13:00:00,North,Fast,15,117.7,342.19,300.44,58.2,High,13,Thursday,March,2024-03-07,0,22.812666666666665,0.36230949701802884,1.650418573850124,0.877553127750867
1599,2024-03-07 14:00:00,Central,Fast,23,40.0,250.86,157.25,79.7,Low,14,Thursday,March,2024-03-07,0,10.906956521739131,1.5157678161203376,0.7277307681955377,1.2005529969504176
1600,2024-03-07 15:00:00,Central,Fast,4,76.9,67.18,428.68,66.8,High,15,Thursday,March,2024-03-07,0,16.795,-1.2236956917476458,-1.1279496888572866,-1.1853972905915022
1601,2024-03-07 16:00:00,South,Fast,23,75.6,276.97,127.02,35.5,Low,16,Thursday,March,2024-03-07,0,12.042173913043479,1.5157678161203376,0.991514613653123,1.3060665351334517
1602,2024-03-07 17:00:00,East,Normal,11,72.4,179.95,273.83,16.5,Low,17,Thursday,March,2024-03-07,0,16.35909090909091,-0.21441966253312553,0.011341933212873244,-0.12411502423472602
1603,2024-03-07 18:00:00,North,Normal,3,86.9,41.29,372.68,18.6,High,18,Thursday,March,2024-03-07,0,13.763333333333334,-1.3678779816354343,-1.3895109205270255,-1.3765311571920709
1604,2024-03-07 19:00:00,East,Normal,7,44.3,216.58,253.71,5.3,Medium,19,Thursday,March,2024-03-07,0,30.94,-0.79114882208428,0.3814071288892942,-0.3221264416948503
1605,2024-03-07 20:00:00,East,Fast,18,83.4,184.74,347.53,53.0,Low,20,Thursday,March,2024-03-07,0,10.263333333333334,0.7948563666813946,0.05973429704825579,0.5008075388281391
1606,2024-03-07 21:00:00,South,Normal,10,38.2,39.32,138.9,54.5,Medium,21,Thursday,March,2024-03-07,0,3.932,-0.35860195242091414,-1.4094134167181953,-0.7789265381398267
1607,2024-03-07 22:00:00,South,Normal,24,106.3,193.17,194.58,27.9,Low,22,Thursday,March,2024-03-07,0,8.04875,1.659950106008126,0.14490081628255058,1.0539303901178958
1608,2024-03-07 23:00:00,Central,Normal,16,16.3,336.25,199.71,63.2,Low,23,Thursday,March,2024-03-07,0,21.015625,0.5064917869058174,1.590408001578272,0.9400582727747993
1609,2024-03-08 00:00:00,East,Normal,20,90.3,144.78,279.34,58.7,Medium,0,Friday,March,2024-03-08,0,7.239,1.0832209464569718,-0.3439731891442032,0.5123432922165018
1610,2024-03-08 01:00:00,West,Supercharger,2,51.0,133.54,462.54,65.4,Low,1,Friday,March,2024-03-08,0,66.77,-1.512060271523223,-0.4575285481232633,-1.0902475821632391
1611,2024-03-08 02:00:00,West,Normal,24,101.0,348.61,376.17,34.0,Low,2,Friday,March,2024-03-08,0,14.525416666666667,1.659950106008126,1.7152784852954592,1.6820814577230594
1612,2024-03-08 03:00:00,Central,Supercharger,1,24.7,17.85,495.85,31.0,Low,3,Friday,March,2024-03-08,0,17.85,-1.6562425614110114,-1.6263203168321114,-1.6442736635794515
1613,2024-03-08 04:00:00,East,Fast,6,56.5,93.42,179.55,47.7,Low,4,Friday,March,2024-03-08,0,15.57,-0.9353311119720685,-0.8628524807068831,-0.9063396594659944
1614,2024-03-08 05:00:00,East,Supercharger,12,22.9,147.72,128.98,9.2,Low,5,Friday,March,2024-03-08,0,12.31,-0.07023737264533694,-0.31427098670661996,-0.16785081826985015
1615,2024-03-08 06:00:00,East,Normal,2,29.5,48.09,454.5,55.2,Medium,6,Friday,March,2024-03-08,0,24.045,-1.512060271523223,-1.320811948902683,-1.435560942475007
1616,2024-03-08 07:00:00,Central,Normal,3,69.1,142.65,139.99,19.9,Low,7,Friday,March,2024-03-08,0,47.550000000000004,-1.3678779816354343,-0.36549213172653394,-0.9669236416718741
1617,2024-03-08 08:00:00,West,Normal,9,90.2,131.12,89.59,59.1,Medium,8,Friday,March,2024-03-08,0,14.568888888888889,-0.5027842423087028,-0.48197729978957327,-0.49446146530105095
1618,2024-03-08 09:00:00,West,Fast,20,53.2,303.45,353.02,38.6,High,9,Friday,March,2024-03-08,0,15.1725,1.0832209464569718,1.2590364913902676,1.1535471644302902
1619,2024-03-08 10:00:00,West,Normal,4,30.1,110.25,450.4,20.9,Medium,10,Friday,March,2024-03-08,0,27.5625,-1.2236956917476458,-0.6928225259366358,-1.0113464254232418
1620,2024-03-08 11:00:00,East,Fast,23,84.5,100.06,392.4,43.4,Medium,11,Friday,March,2024-03-08,0,4.350434782608696,1.5157678161203376,-0.7957699554737018,0.5911527074827218
1621,2024-03-08 12:00:00,North,Normal,11,49.8,95.23,405.0,53.6,Medium,12,Friday,March,2024-03-08,0,8.657272727272728,-0.21441966253312553,-0.8445664309068743,-0.4664783698826251
